UNIPROT	Entrez	symbol	OV_01OV007_N	OV_17OV003_N	OV_01OV023_N	OV_17OV005_N	OV_01OV017_N	OV_11OV002_N	OV_01OV029_N	OV_14OV011_N	OV_17OV004_N	OV_01OV039_N	OV_15OV001_N	OV_01OV013_N	OV_11OV010_N	OV_01OV019_N	OV_01OV008_N	OV_14OV029_N	OV_01OV010_N	OV_17OV002_N	OV_17OV001_N
Q9Y3E1	50810	HDGFL3	-2.442597085	-0.0780097	0.228525855	-0.62710265	0.68772215	0.188559964	0.754793278	-0.995392849	-1.946338492	0.164869827	-0.077136307	-1.064424528	-0.281015867	1.135003045	-1.404063456	0.221581439	-1.007171103	-1.367083008	0.879070395
Q9Y3E2	51027	BOLA1	0.488099742	-0.642663557	-2.347705909	-1.562642423	-0.002596486	0.557727838	0.211381026	0.189439789	-1.017034002	-0.016916179	1.291050495	1.095917974	1.079979335	1.005162676	0.188276283	0.360122257	-0.203593898	-0.604979094	0.13291183
Q9Y3E5	51651	PTRH2	-0.656754236	-0.442249102	0.065908754	-0.508594339	-0.668211689	-0.578773718	-0.528620233	-0.091720685	-0.468890516	-0.942205448	-0.32946212	-0.464409772	-0.540634631	-0.183842047	-1.17630223	-0.512269832	-0.580726225	-0.88742696	0.173304021
Q9Y3E7	100526767	RNF103-CHMP3	-0.740685447	-0.700814085	-0.545565159	-0.781099699	-0.513765008	-0.052950194	0.016963994	-0.340603214	-0.619410765	-0.880866873	-0.358191945	-0.620597185	-0.587581015	-0.052803809	-0.57562396	-0.020440854	0.30477836	-0.365927452	-0.364340568
Q9Y3F4	11171	STRAP	-1.081265104	-0.92992459	-0.693947145	-1.073264198	-0.813775701	-0.589110569	-0.223296557	-0.260550045	-1.248482374	-0.852801126	-0.601236199	-1.375240556	-0.457402128	-0.368036709	-1.03402156	-0.777165417	-0.777060877	-1.205320251	-0.708399295
Q9Y3I0	51493	RTCB	-1.302272719	-0.705802205	-0.440564671	-0.807072732	-0.226364711	-0.345650645	-0.483041578	-0.762867539	-0.820474809	-0.486113444	-0.611361856	-0.264205256	-0.198623429	-0.046789049	-0.734657343	-0.560517254	-1.04745723	-0.851570863	0.185878062
Q9Y3I1	25793	FBXO7	0.910008693	0.366760015	0.638110827	-0.011741753	-0.246952994	1.197003195	0.92405359	1.084053249	-0.145109725	-0.853718498	0.278001227	0.566202572	-0.223976339	0.6469791	0.451108803	0.67287938	0.228915341	-0.428095838	0.804595861
Q9Y3L3	23616	SH3BP1	-0.219850804	NA	NA	NA	-1.329311195	-1.865845064	0.220439017	0.362558614	-0.301215926	0.118466094	-0.110487293	0.518072777	0.673600924	0.089937826	1.081384918	0.664721501	-0.761658455	0.542604899	0.567778666
Q9Y3L5	57826	RAP2C	-0.390211737	-0.700787345	0.272914977	-1.662202632	0.68873082	0.343212359	-0.554997978	-0.040740153	0.33812326	-1.158378284	-0.576004508	1.658206517	0.197343929	0.471219149	-0.275622234	-0.601758218	0.171324591	-3.345806399	-0.1332925
Q9Y3M8	90627	STARD13	3.982519663	NA	NA	NA	-0.234243581	2.591262275	-0.451294011	1.980397084	-0.667090207	-0.721108076	-0.331440936	0.856589304	0.508780953	0.922547284	-0.002596695	1.694234463	1.216058032	0.184731248	0.498521485
Q9Y3P4	25807	RHBDD3	-0.890925454	-0.070829573	-1.052295979	-0.830399814	NA	NA	-0.163932325	-0.043956129	-0.07431432	0.371019004	-0.117375583	1.282170163	0.152707679	-0.354148494	0.348356266	0.060764854	0.958674335	0.238449017	0.329715196
Q9Y3P9	23637	RABGAP1	-0.557968393	-0.084727924	-0.148881161	-0.366271445	0.103578719	0.153743562	0.200446604	0.002842208	-0.431390953	0.234086108	0.155234831	-0.2486464	0.249796771	0.305998793	-0.383351844	0.098363692	-0.341119042	-0.375251681	0.581034592
Q9Y3Q3	23423	TMED3	-1.164939054	-0.547124252	-1.322246651	-0.390041198	-0.589697009	-1.937980986	-0.148099533	-0.673932153	-0.435928508	-0.807843899	-1.051452852	-0.37269805	-0.570740465	-0.642475609	-0.084837408	-0.663498397	-0.401158233	-0.412080919	-0.408542318
Q9Y3Q8	81628	TSC22D4	-0.719381457	-0.240870436	-0.229434137	-0.265262552	-0.153560257	0.003177951	-0.066543409	0.103107962	-0.363127341	-0.63567503	-0.352462622	-0.374245677	-0.566644489	-0.157509019	0.081297142	0.211187135	-0.17951805	-0.574890152	0.009616314
Q9Y3R0	23426	GRIP1	-0.239732873	0.450339048	-0.125997905	0.766302782	NA	NA	-0.835950109	-0.789747833	NA	-1.990253398	-0.00511749	NA	NA	-0.158338358	0.510669039	0.882501733	0.982939522	1.234007365	-0.262158602
Q9Y3R5	9980	DOP1B	-0.024548967	-0.651979097	0.3011777	-0.480569806	0.714049181	-0.155159727	0.050975235	-0.205355014	0.634778331	-0.396659009	-0.630904765	-0.242735268	-0.675878604	0.276739868	-0.235766094	0.02940387	0.152855669	-0.358255505	0.300230897
Q9Y3S2	27309	ZNF330	-0.896231504	NA	NA	NA	-1.838567969	-1.115613425	0.218540205	0.260406883	-0.683694301	0.144256042	0.261999261	-0.616744683	-0.324486099	0.075306638	-0.5872217	-0.339826332	0.145446975	-0.329266844	0.216724765
Q9Y3T6	203069	R3HCC1	-0.126541825	0.111693331	-0.313743155	-0.807177115	-0.244280651	-0.356730472	-0.114194948	0.00657458	-0.208749343	0.431963795	-0.171198311	-0.026613608	0.24815091	0.149311738	-0.108019802	NA	NA	-0.909068904	-0.377062769
Q9Y3T9	26155	NOC2L	-0.633123616	-0.702442713	-0.349160111	-1.052197508	-0.497782522	-0.994884452	-0.96223691	-0.097859646	-0.616367712	-0.87421655	-0.614551457	-1.165831798	-0.901344843	0.032676851	-0.686142912	-0.991288657	-0.407307285	-1.435901199	0.645535702
Q9Y3U8	25873	RPL36	-1.00811255	-0.816676565	-0.622488757	-0.460040138	-1.097134308	-0.458055415	-1.556467679	-0.150748206	-0.64641849	-0.94648631	-1.231886061	-0.919998869	-0.61429043	-0.198196841	-0.983192358	-0.786573513	-0.204827459	-1.216995583	-0.182256683
Q9Y3X0	26093	CCDC9	-0.913029697	-0.687674833	-0.696856815	-0.645478922	-0.588666754	-1.315883244	0.175133471	-0.568734391	-0.276314442	-0.250135905	-0.748731938	-0.674237033	-0.147175242	0.001118613	-0.311725209	-0.043761639	-0.989021011	-0.575107149	0.138444065
Q9Y3Y2	26097	CHTOP	-2.246054746	-0.650846316	-0.584153068	-1.004424581	-0.200701768	-0.68459584	-0.536081055	-1.011169188	-0.9300748	-0.83991341	-1.053263096	-1.075590978	-0.417243656	-0.140455248	-0.247823576	-0.652652228	-2.767294601	-0.358900681	0.195554074
Q9Y3Z3	25939	SAMHD1	-0.696519891	-0.665509689	0.158659698	-0.835209597	-0.342194747	-0.352131766	-0.351360057	-0.143919381	-0.66456326	-1.007631958	-0.190420912	-0.49987655	-0.020352195	0.080934222	-0.211627719	-0.180028982	-0.479872701	-1.167525556	-0.32077245
Q9Y421	26017	FAM32A	NA	-0.395870749	-0.703491176	-0.669689692	-1.474198908	-2.747010647	-1.190095561	-1.081144434	-1.099058788	-1.69162358	-1.353023729	-1.25565224	-1.378938682	-1.13781337	-0.606907193	-0.343500842	-2.212191734	0.225673008	-0.296733294
Q9Y426	25966	C2CD2	1.466169803	-0.552577317	0.804012368	1.048962947	0.978904362	1.191078215	0.692066114	1.962138499	-0.262888318	-0.065165477	0.003635076	0.279391976	-0.509052795	0.276869435	0.69656755	0.222117142	0.420285786	0.260182445	0.666198969
Q9Y446	11187	PKP3	-1.410536909	-1.111951584	-1.341676122	-0.168464978	0.262265443	-1.464974953	-1.696880122	-1.030202152	0.710599802	0.106104254	-1.00683803	-0.540790806	-0.765846573	-0.232361032	-0.704825078	-0.930232187	-0.831301586	-0.29875458	0.017346299
Q9Y450	10767	HBS1L	-0.563073453	-0.461151286	-0.278378504	-0.613305688	-0.364150535	-0.118260592	0.209001413	-0.066228249	-0.437403757	-0.08242046	-0.076230652	-0.710088269	-0.087332433	0.141052084	-0.549683594	-0.113587477	0.655370927	-0.699707268	0.385436963
Q9Y463	9149	DYRK1B	-1.24892898	NA	NA	NA	NA	NA	-0.295457518	-1.366640923	-0.121901815	0.243772174	0.585586354	0.334913448	-0.38013209	-0.021731164	0.075328343	-0.118148789	0.909292937	1.858756625	NA
Q9Y478	5564	PRKAB1	-0.845703848	-0.762619505	-0.035540697	-0.89629344	0.489016871	-0.233660974	-0.047384796	-1.132157758	-0.228359676	-0.111066509	-0.125829684	-1.886589194	-0.617798856	0.614033223	-0.556572213	-0.503749972	-0.813773397	-0.752686646	0.448608505
Q9Y484	11152	WDR45	0.505347352	-0.34368395	-0.313967543	-1.205557233	0.233855614	-0.316550211	-0.500479607	-0.240087516	-0.132679561	-0.347701909	0.053884339	1.060285316	0.166722355	0.824136492	1.336698728	0.457898322	-0.372253115	0.240272591	0.341809225
Q9Y485	1657	DMXL1	0.013478704	0.608024812	0.371490213	0.218841631	0.615322581	0.374738841	0.27293394	0.086004433	0.292627823	0.027328625	0.088704707	0.340873394	0.58698432	0.192984848	-0.018329864	0.127239784	-0.142946245	-0.015464492	0.437210473
Q9Y487	23545	ATP6V0A2	-0.196438643	-0.024745908	-0.169317022	-0.999690603	-0.160378173	-0.614338655	-0.277443119	0.256466583	-0.438965046	-0.297806032	0.082253452	-0.492590051	-0.221004247	0.098639722	0.226051506	-0.079224966	-0.348471449	0.106170207	-0.004107256
Q9Y490	7094	TLN1	-0.275973063	0.104860469	0.230473365	-0.323663083	-0.105983317	0.554868684	0.986075423	0.348492524	-0.451998729	0.12093732	0.987335649	0.270191265	1.064841027	0.599898189	0.206398391	0.4943088	-1.190874661	-0.687288354	0.45718789
Q9Y496	11127	KIF3A	-0.578244742	-0.146019606	-0.040838871	-0.374400153	0.391427343	-0.513739537	-0.149523931	-0.221049822	-0.596206471	-0.361389363	-0.007952419	-0.319275975	0.117238853	0.321914222	-0.36529883	-0.221876738	-0.669998917	-0.813908946	0.465770084
Q9Y4A5	8295	TRRAP	-0.290408728	-0.269505194	-0.26255065	-0.801253539	0.140469696	-0.381100264	-0.15134452	-0.13211881	-0.577431325	-0.298312907	-0.163155862	-0.77203376	-0.405562664	0.339978629	-0.281182622	-0.246363812	-0.503947584	-0.73216338	0.467392919
Q9Y4B6	9730	DCAF1	-0.600212589	-0.576928005	-0.203528507	-0.762820647	0.201890615	-0.193600471	-0.287852454	-0.157898978	-0.230158603	-0.199686177	-0.172775449	-0.636522691	-0.371562518	-0.030204267	-0.384551575	-0.112457651	-0.736265864	-0.324786995	0.87591084
Q9Y4C1	55818	KDM3A	-0.632534387	-0.110141657	-0.430653212	-0.682894466	-0.878861009	-1.11522727	-0.789947551	0.02453717	-0.84515053	0.106111402	-0.696959535	-0.791019325	-0.749926914	-0.414775206	-0.438446556	-0.615205888	-0.210708092	-0.487455394	-0.179381297
Q9Y4C2	9747	TCAF1	-0.317274662	0.602298337	-0.005403894	-0.422214043	-0.203121534	0.233222927	0.305425683	0.21235114	-0.462630149	-0.027578255	-0.368447175	-0.204102207	0.029362852	0.238689266	0.203683199	-0.017250492	1.016677115	-0.338635104	0.118834498
Q9Y4C8	9904	RBM19	-0.785466263	-1.039536029	-1.204334514	-2.222740018	-0.239381588	-0.131772938	-1.083893027	-0.88416829	-0.817040321	-0.793810898	-1.384850474	-0.397570748	-0.592326708	-0.38775892	-0.513143293	-1.045431801	-1.156185802	-0.722634786	-0.093628334
Q9Y4D1	23002	DAAM1	0.826165492	0.720822549	-0.013451536	0.439603387	0.441387413	0.558482817	0.316023085	0.578703607	-0.251075774	1.036148807	0.190491493	0.321781595	0.02433345	0.578638812	0.257726499	0.399613396	-0.651515356	0.450288928	-0.371238816
Q9Y4D7	23129	PLXND1	0.542847985	0.405703469	0.641775254	0.176048128	0.634992274	0.697008927	0.79066857	0.922637062	0.68715297	0.663825687	0.445291889	0.084359277	0.137007125	0.868224717	0.311369787	0.467206714	0.144967458	-0.094371234	0.561350189
Q9Y4D8	283450	HECTD4	0.048747131	1.017019577	0.526091305	-0.133461835	0.516232516	0.198279641	0.219090811	0.399696721	-0.23989764	0.230106427	0.153102173	0.169367513	0.03799243	0.55129555	0.492092414	-0.041034334	0.522075724	-0.642337073	0.292286928
Q9Y4E1	253725	WASHC2C	-2.499322344	-0.790001544	-1.086215639	-2.467131713	-0.956456598	-0.953816013	-0.635106246	-1.935250321	NA	0.270632825	-0.001678255	-2.2064896	-2.158153754	-1.02376153	-1.297557888	-0.731430969	-0.03256409	-2.093530476	0.179194057
Q9Y4E5	26036	ZNF451	-0.892015129	-0.466402418	-0.275371614	-0.409442673	0.167397726	-0.431756144	0.061141328	-0.160748737	-0.097244986	0.080378591	-0.007400115	0.877263562	0.012474426	0.73816216	0.026906516	-0.00451945	-1.834276668	0.504342866	0.388282304
Q9Y4E6	23335	WDR7	-0.114448794	0.268381486	0.424286181	0.364968719	0.368688092	0.633143097	0.289496458	0.33715146	-0.068237215	0.295170904	0.109603652	-0.302791746	0.276649716	0.426579395	1.036982833	-0.079320947	-0.352696929	0.391205728	0.24878588
Q9Y4E8	9958	USP15	0.248030888	-0.2532054	0.37061823	-0.352160857	0.141950838	0.308194946	0.11757707	0.155669018	-0.049014401	-0.18427361	-0.266535787	0.260219688	-0.180614819	-0.101812674	0.459922903	-0.003268523	0.341094945	-0.660238249	0.518869658
Q9Y4F1	10160	FARP1	-0.864200789	-0.196022049	-0.149571327	-0.391454555	0.258791316	-0.288769684	0.061831795	-0.470412414	-0.725707007	0.267163338	0.059229606	-0.547986886	0.198488974	0.712717288	-0.328031451	0.08437321	-0.294116472	-0.203546456	0.580915883
Q9Y4F3	9665	MARF1	-0.516024704	-0.232884347	-0.485006763	-0.685904447	0.525579223	0.289292495	-0.447005216	-0.723003826	-0.124537708	-0.067918176	-0.035384607	0.390549236	0.074176762	-0.479476825	0.321982556	-0.367412812	-0.256214697	-0.141560852	0.659415807
Q9Y4F5	283638	CEP170B	-0.70858336	-0.092254686	-0.593536141	-0.428638777	0.302175884	-0.353423576	0.300915573	-0.307759683	-0.490418997	-0.393619535	-0.005013683	-0.605539477	0.112957704	-0.030830095	-0.215039275	-0.257925312	-0.888998508	-0.283308365	0.20492965
Q9Y4G6	83660	TLN2	1.290018893	0.142202461	0.686010116	0.936631053	1.270311777	0.452040924	1.02556781	1.299765878	0.12650293	1.692776672	0.316430081	0.982254411	0.12012052	0.680460744	0.123728035	0.161631768	0.847428276	0.104896302	0.484512298
Q9Y4G8	9693	RAPGEF2	0.772974918	0.455519345	0.899811407	0.10008288	0.615583493	0.489317428	-0.078366048	0.286934213	0.127329144	-0.003154681	-0.122182859	-0.271972207	-0.681695864	0.562270763	0.1796735	0.209083896	0.771172076	0.000443256	0.662233728
Q9Y4H2	8660	IRS2	-0.406685883	0.328850733	-0.959474661	-0.578756152	NA	NA	-1.585926363	-0.073075534	0.359027538	0.297230273	0.265959169	0.520031294	-0.342632012	0.033757984	-0.462840281	-0.141841048	-0.321478665	-0.496258776	0.327586618
Q9Y4H4	63940	GPSM3	-0.538227247	-0.371671737	-0.014687948	-0.164257853	0.729002837	0.08762469	-0.373506511	0.29822188	-0.866491844	-0.571983928	-0.378023498	0.056784883	-0.314229965	-0.395141203	-0.43841264	-0.021640887	-1.375256608	-1.44851369	-0.903963791
Q9Y4I1	4644	MYO5A	-0.268970304	-0.296680343	0.244943055	0.058012647	0.254459992	0.085422682	-0.072182939	0.59759293	0.1018692	0.094751448	0.170808884	-0.021424485	-0.134976943	-0.112807891	0.513073454	0.259079229	-0.34425735	0.237556323	0.276612141
Q9Y4J8	1837	DTNA	0.380717833	0.96908807	0.939753004	-0.257230185	0.298796101	1.588096594	1.975119417	0.566776492	-0.091984939	1.436814343	3.140284881	0.241559652	2.416553265	2.141923708	-0.08364013	1.171419906	2.726789461	-0.021356567	1.846288876
Q9Y4K0	4017	LOXL2	-0.294691684	-2.339801152	1.847426168	-0.987571765	-0.415277231	-1.354784051	-1.487697484	-0.279208772	-0.5211662	-0.451955305	-0.365221853	-0.718499936	-0.707408427	-0.334802216	-0.272082276	-0.328360225	0.051616104	0.456006107	-2.254354853
Q9Y4K1	202	CRBG1	0.184660018	-0.30431712	0.124959991	0.543558739	0.876776999	-0.060822888	0.167943543	0.389814857	0.792448232	0.740376708	-0.229633247	-0.178705415	-0.59349847	0.165450624	-0.201192628	-0.910511196	-0.786792464	0.767795127	0.373249436
Q9Y4K3	7189	TRAF6	-0.307314118	-0.130070082	-0.041441416	-0.322586302	0.552432409	-0.094060347	0.582384273	0.68326576	-0.337541094	0.182379551	0.080227766	0.706610472	0.177220498	0.874133408	0.175301557	0.118918705	0.287206205	-0.525580469	0.291466465
Q9Y4K4	11183	MAP4K5	-0.540950548	-0.082707066	-0.152354318	-0.350073318	-0.339473989	-0.976352828	-0.126127325	-0.25818247	0.221765618	-0.0104462	-0.583685704	-0.677045078	-0.420330066	0.288192159	-0.162730886	-0.175646953	0.753380592	-0.211275754	0.15847004
Q9Y4L1	10525	HYOU1	-1.592202802	-1.098710992	-0.86456889	-1.481274931	-1.02719173	-0.976763043	-0.958683144	-0.742632624	-1.145374464	-1.083994869	-0.859302682	-1.103033761	-0.891098739	-0.641424879	-0.828456025	-0.887674773	-1.296725932	-1.081842193	-0.163628253
Q9Y4P1	23192	ATG4B	-0.816756258	-0.548890523	0.503492126	-1.197510901	0.614958192	-0.624005546	0.305225361	-0.340495541	-0.802193378	-0.357162376	-0.472175567	-0.286281672	-0.219248156	0.487926033	-0.471193793	-0.536367624	0.280984369	-0.686507626	0.13053074
Q9Y4P3	26608	TBL2	-1.061558544	-0.823469849	-0.154495135	-0.859801207	-0.427065388	-0.499496096	-1.613188443	-0.478439661	-0.943630953	-0.201686637	-0.395349188	-0.418648982	-0.405162713	0.032323278	-0.547161364	-0.229204551	-0.809105656	-0.591127052	0.75410544
Q9Y4P8	26100	WIPI2	-0.173468248	0.21730116	0.070573454	-0.4634767	0.015482499	-0.112885022	0.22742184	-0.219524244	-0.281907525	-0.460502655	0.004228109	-0.722191969	-0.450851425	0.190507553	-0.616328536	-0.296087615	-0.354922065	-0.442542613	0.941651451
Q9Y4R8	9894	TELO2	0.069393586	0.366414951	-0.072785355	-0.301931949	0.255511987	0.141568781	-0.077667471	0.273504069	0.579742561	-0.362821207	-0.271877919	-0.321314395	-0.103851035	-0.017358816	0.265795342	-0.600412594	-0.006015854	-0.814558616	0.097610666
Q9Y4U1	25974	MMACHC	NA	NA	NA	NA	-1.036876835	-1.821520737	0.896002858	0.637399193	-0.39202625	-1.622203356	-0.453543411	-0.354343987	-0.118771122	0.006472575	0.814815442	-0.246135335	0.766812572	-0.765749502	-0.329712954
Q9Y4W2	81887	LAS1L	-1.062711725	-0.555749412	-0.303530817	-0.840770336	0.112601874	-1.241483095	-0.495272738	-0.318749045	-0.892870549	-0.645341398	-0.318623929	-1.112296583	-0.551530921	-0.037235878	-0.573898525	-0.589379596	-0.578952765	-0.738678097	0.246499158
Q9Y4W6	10939	AFG3L2	-1.207438641	-0.96533518	-0.505436489	-1.250261492	-0.821957363	-0.987349885	-1.425797448	-0.680052711	-1.113833489	-1.262578969	-1.075577925	-0.989132382	-1.016502946	-0.176699435	-1.226215529	-0.5834018	0.04766477	-1.667189235	0.337536323
Q9Y4X5	25820	ARIH1	-0.635122178	-0.500477794	-0.081681367	-0.571539244	-0.221427241	-0.195177701	0.051307326	-0.098483431	-0.155839404	0.092488184	0.000712232	0.211479099	0.303992301	0.13162167	-0.157383142	-0.110931793	0.143418346	-0.241439607	-0.294354505
Q9Y4Y9	23658	LSM5	-1.883377231	-1.740711447	-1.442684881	-2.515377802	-0.798229376	0.845186575	-1.437435385	-2.382199686	-1.232854207	0.559554699	-0.359576678	-0.533063539	-0.436355911	-0.267702006	-0.778192371	-1.204553727	-2.243368403	-1.403772695	-0.381053521
Q9Y4Z0	25804	LSM4	-1.114380915	-1.239290548	-0.756251026	-1.325820935	-1.206976363	-0.51993151	-0.700644646	-1.025138699	-0.643609681	-1.152861682	-1.261368851	-0.222071689	-0.487805649	-0.530145142	-0.679396649	-0.518502171	-0.063401154	-1.472021121	0.078302967
Q9Y508	55905	RNF114	-1.014199341	-0.519636406	-0.457714248	-0.644399427	-0.826702426	-0.314503	-0.638199556	-0.906685637	-1.068447168	-0.927741645	-0.741061862	-0.775425286	-0.429950875	-0.232748751	-1.269056951	-0.588216005	0.080755587	-1.477086537	0.411940546
Q9Y512	25813	SAMM50	-0.316073061	-0.429901493	-0.045825111	-0.745060132	-0.19019494	-0.538929372	-0.419622245	0.089652143	-0.824979804	-0.364173381	-0.19360603	-0.247410693	-0.055268079	0.386848268	-0.225119999	0.053691878	0.709277496	-1.32626958	0.538660912
Q9Y520	23215	PRRC2C	-0.595630757	-1.024971255	-0.678197309	-0.755947727	-0.376380459	-0.593231791	-0.827176218	-0.445471007	-0.612139212	-0.362190717	-0.576138657	-0.750229156	-0.495910911	-0.403796149	-0.474720498	-0.496517811	-0.525198253	-0.03914326	0.255266018
Q9Y530	221443	OARD1	-1.222379293	-0.679688552	-0.527271569	-0.065492178	-0.203504402	-0.485684765	0.136630428	-0.208635572	-1.005970636	-0.894137656	0.095006443	-1.417625977	-1.21492232	0.3107712	-0.744185947	-0.694434371	-0.845046075	-0.158312941	0.462673169
Q9Y547	51668	IFT25	-1.110731884	-1.080537049	0.091480546	-2.301006816	-0.17299462	0.334874255	0.704302723	-1.148688535	-0.7019388	-0.176210966	-1.010384351	-1.039960502	-0.667506522	0.228875272	0.072117408	-0.25682602	-0.229445964	-0.795085325	0.297459106
Q9Y548	54432	YIPF1	NA	NA	NA	NA	1.022670884	-0.408555463	-0.002017602	0.275912891	2.435719611	-1.249656564	-1.729799749	NA	NA	-1.071995193	-0.940090262	-0.914668576	-1.289067239	0.982421697	-1.154299027
Q9Y570	51400	PPME1	-0.671888533	-0.388006862	-0.388488273	-0.613430261	-0.12255513	-0.257244006	-0.076316416	-0.425221762	-0.422282973	-0.392288173	-0.387482381	-0.87609681	-0.356336317	0.152902701	-0.335846351	-0.240201637	-0.505703783	-0.469001835	0.690256619
Q9Y572	11035	RIPK3	0.058660685	-0.577035489	0.417148724	-0.099282323	0.343522875	0.206020976	0.204592192	0.026082376	0.412656274	0.312274304	-0.009505718	-0.002906567	-0.446686389	0.261306898	1.509079924	-0.121710323	-0.490998698	0.299449775	1.224826211
Q9Y580	10179	RBM7	-1.752449421	-0.497345417	-0.190039416	-0.19849282	-1.26114557	-1.267943703	-1.1756466	-0.068822506	-0.272337306	-0.360750208	-0.666556482	-0.346411045	-1.027535177	0.017220482	0.072610904	-0.291265372	0.23457218	-0.787158557	0.199348961
Q9Y584	29928	TIMM22	-0.10363826	0.197830342	-0.280345567	0.169886162	-2.961019106	-0.18258447	-1.534020994	0.190236753	-2.199578298	-0.730279671	0.014888375	0.535558894	-0.220108647	0.204510983	0.026615344	-0.96826407	-1.492476837	-0.362062721	0.518784093
Q9Y587	11154	AP4S1	-1.142675142	0.218243726	-0.187688277	-0.605810427	-0.260301062	0.102431019	0.131093598	-0.097992633	-0.379378527	0.289172598	0.14632934	-0.647839612	0.290519436	0.210969564	-0.261957754	-0.684273345	-0.304217392	-1.442498382	0.45976254
Q9Y5A7	51667	NUB1	-1.263721267	0.3457115	0.134888308	-0.33132031	-0.329271501	-0.440235773	-0.047322948	-0.168572457	-0.858895273	-0.031588094	-0.122152172	-0.661363972	-0.388088927	0.012757043	-0.158148374	-0.049834749	-0.118791778	-0.446331719	0.628733962
Q9Y5A9	51441	YTHDF2	-0.86619398	-0.899234803	-0.927445395	-0.986876805	-0.453492067	-0.773180254	-0.797744887	-0.530571402	-0.147689471	-0.360810556	-0.450985326	-0.384918199	-0.264438846	-0.317172114	-0.219573083	-0.710787527	-0.019953226	-0.026866949	0.357782858
Q9Y5B0	9150	CTDP1	-0.262053435	0.079926374	-0.392336005	-0.026972769	-0.009061868	-0.621885096	0.029365767	-0.16387972	0.02909868	0.027807702	0.007490544	-0.116087776	0.144545991	-0.089594635	-0.030917917	-0.107649011	0.282044958	0.017121211	-0.273516519
Q9Y5B6	94104	PAXBP1	-0.547941475	-0.187592717	-0.11880746	-0.63670048	0.07991815	-0.025901009	-0.40395121	-0.285603822	-0.742892829	-0.417336157	-0.522549588	-0.826460279	-0.641047562	0.042900091	-0.273777689	-0.590719258	-0.616762169	-0.671678154	0.025672473
Q9Y5B8	29922	NME7	-0.802857731	0.068272576	-0.171088918	-0.7992704	0.374329689	0.519483367	1.085389772	0.076237245	-0.665237073	-0.301130436	1.130571919	-0.466976405	0.897476068	1.813487245	-0.22852328	0.209819334	-0.686706269	-0.599377346	0.747340468
Q9Y5B9	11198	SUPT16H	-1.306757627	-1.078763919	-1.030426672	-1.660742679	-0.477713817	-0.843587834	-0.780632469	-0.514284557	-0.979418094	-1.30940982	-1.121532239	-1.373002165	-1.131403884	-0.174665852	-1.208385048	-1.236253037	-1.106758797	-1.462531876	0.200841785
Q9Y5F7	56098	PCDHGC4	-1.26994046	NA	NA	NA	-0.509798248	-1.245317477	0.11933143	2.033760885	NA	0.672930669	NA	0.054097546	0.456548091	1.292290001	-0.228515677	-0.446365094	-1.190140416	2.233895423	-0.07092517
Q9Y5I4	56134	PCDHAC2	0.363582029	-4.700906993	0.351333437	2.462029942	2.324814066	-0.81491381	-1.472144404	-0.679634725	3.011646476	1.064196591	-0.180566696	0.926050083	0.67532613	0.281564457	0.837588215	-0.340876576	NA	1.922640224	-2.392391819
Q9Y5J1	51096	UTP18	-1.004656512	-0.101822985	-0.177542869	-0.402066501	-0.772024402	-0.927242803	-0.806629488	0.113118742	-0.771443565	-0.479693019	-0.529636924	-0.114047143	-0.582792421	0.337574022	-0.097340956	-0.491777885	-1.42291175	-0.333462306	0.4749809
Q9Y5J5	23612	PHLDA3	NA	-0.568402962	-0.14897827	0.298781329	NA	NA	-0.566722737	0.240972494	0.467049589	-0.04417125	-0.033536657	-1.014007126	0.161331319	-0.176270077	1.003422848	-0.528675329	-2.23867843	1.446749205	0.581219402
Q9Y5J6	26515	TIMM10B	-0.279917101	-0.97432931	-0.009022417	0.105569707	-0.648703522	-0.206990035	-1.201026997	-0.670946012	-0.91555851	-0.051274274	-0.810862029	-0.899819745	-0.383081515	0.428739778	-0.311564566	-0.02151194	-0.775721802	-0.835452099	0.053684633
Q9Y5J7	26520	TIMM9	-1.561285654	-2.047832869	-1.219391508	-1.657301397	-1.2325398	-1.274062622	-1.776320265	-0.721351587	-1.244528376	-1.917303102	-1.119761302	-0.428407058	-1.370592211	-0.689214497	-1.76149695	-0.726774989	-1.312039309	-1.995656517	0.000702808
Q9Y5J9	26521	TIMM8B	-1.139233575	-1.083149167	-1.05188123	-0.42675591	-0.585388653	-0.558456562	-1.011733116	-0.200645574	-0.451729507	-1.090394653	-0.704113718	-0.829665958	-1.389838777	-1.279441128	-0.956800738	-1.162729734	-0.434170873	-0.553148098	0.40389203
Q9Y5K5	51377	UCHL5	-0.424687996	-0.326060549	-0.071477467	-0.381489938	0.102232543	-0.239556487	0.184803599	-0.089940707	-0.060947589	-0.252151876	-0.141789019	-0.508108406	-0.54488147	0.623799229	-0.014648291	-0.429917476	0.069078553	-0.574662695	0.627990719
Q9Y5K6	23607	CD2AP	-1.031223207	-1.080282489	-0.688731938	-1.320239649	-0.839193675	-0.808709711	-1.046033712	-0.916659837	-0.820840323	-1.164839292	-0.544012887	-1.168702891	-1.143242072	-0.521676267	-1.213900752	-0.826789739	-1.168188889	-1.415148421	-0.38122576
